chr	group_id	NB_Genes	start	end	strand	ENS_ID	Name	Description
1	66	2	155629237	155658791	-1	ENSG00000163374	YY1AP1	YY1 associated protein 1 [Source:HGNC Symbol;Acc:30935]
1	66	2	155719508	155829191	-1	ENSG00000116580	GON4L	gon-4-like (C. elegans) [Source:HGNC Symbol;Acc:25973]
1	67	2	156182773	156213123	1	ENSG00000260238	PMF1-BGLAP	PMF1-BGLAP readthrough [Source:HGNC Symbol;Acc:42953]
1	67	2	156182784	156212874	1	ENSG00000160783	PMF1	polyamine-modulated factor 1 [Source:HGNC Symbol;Acc:9112]
1	68	3	157644111	157670647	-1	ENSG00000160856	FCRL3	Fc receptor-like 3 [Source:HGNC Symbol;Acc:18506]
1	68	3	157715523	157746922	-1	ENSG00000132704	FCRL2	Fc receptor-like 2 [Source:HGNC Symbol;Acc:14875]
1	68	3	157764193	157789895	-1	ENSG00000163534	FCRL1	Fc receptor-like 1 [Source:HGNC Symbol;Acc:18509]
1	69	5	158149737	158154686	1	ENSG00000158473	CD1D	CD1d molecule [Source:HGNC Symbol;Acc:1637]
1	69	5	158223927	158228059	1	ENSG00000158477	CD1A	CD1a molecule [Source:HGNC Symbol;Acc:1634]
1	69	5	158259576	158263420	1	ENSG00000158481	CD1C	CD1c molecule [Source:HGNC Symbol;Acc:1636]
1	69	5	158297741	158301321	-1	ENSG00000158485	CD1B	CD1b molecule [Source:HGNC Symbol;Acc:1635]
1	69	5	158323254	158327343	1	ENSG00000158488	CD1E	CD1e molecule [Source:HGNC Symbol;Acc:1638]
1	70	17	158368312	158369256	-1	ENSG00000186306	OR10T2	olfactory receptor, family 10, subfamily T, member 2 [Source:HGNC Symbol;Acc:14816]
1	70	17	158389718	158390656	-1	ENSG00000180708	OR10K2	olfactory receptor, family 10, subfamily K, member 2 [Source:HGNC Symbol;Acc:14826]
1	70	17	158435272	158436344	1	ENSG00000173285	OR10K1	olfactory receptor, family 10, subfamily K, member 1 [Source:HGNC Symbol;Acc:14693]
1	70	17	158449668	158450675	1	ENSG00000198965	OR10R2	olfactory receptor, family 10, subfamily R, member 2 [Source:HGNC Symbol;Acc:14820]
1	70	17	158516918	158517895	-1	ENSG00000197532	OR6Y1	olfactory receptor, family 6, subfamily Y, member 1 [Source:HGNC Symbol;Acc:14823]
1	70	17	158532441	158533394	-1	ENSG00000186440	OR6P1	olfactory receptor, family 6, subfamily P, member 1 [Source:HGNC Symbol;Acc:15036]
1	70	17	158548709	158549689	-1	ENSG00000186400	OR10X1	olfactory receptor, family 10, subfamily X, member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:14995]
1	70	17	158576229	158577170	1	ENSG00000198967	OR10Z1	olfactory receptor, family 10, subfamily Z, member 1 [Source:HGNC Symbol;Acc:14996]
1	70	17	158669369	158670486	-1	ENSG00000196171	OR6K2	olfactory receptor, family 6, subfamily K, member 2 [Source:HGNC Symbol;Acc:15029]
1	70	17	158686958	158687953	-1	ENSG00000203757	OR6K3	olfactory receptor, family 6, subfamily K, member 3 [Source:HGNC Symbol;Acc:15030]
1	70	17	158724510	158725681	1	ENSG00000180433	OR6K6	olfactory receptor, family 6, subfamily K, member 6 [Source:HGNC Symbol;Acc:15033]
1	70	17	158735466	158736492	-1	ENSG00000197403	OR6N1	olfactory receptor, family 6, subfamily N, member 1 [Source:HGNC Symbol;Acc:15034]
1	70	17	158746472	158747425	-1	ENSG00000188340	OR6N2	olfactory receptor, family 6, subfamily N, member 2 [Source:HGNC Symbol;Acc:15035]
1	70	17	159283460	159284449	-1	ENSG00000196266	OR10J3	olfactory receptor, family 10, subfamily J, member 3 [Source:HGNC Symbol;Acc:14992]
1	70	17	159401994	159402928	1	ENSG00000249730	OR10J4	olfactory receptor, family 10, subfamily J, member 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:15408]
1	70	17	159409512	159410600	1	ENSG00000196184	OR10J1	olfactory receptor, family 10, subfamily J, member 1 [Source:HGNC Symbol;Acc:8175]
1	70	17	159504793	159505842	-1	ENSG00000184155	OR10J5	olfactory receptor, family 10, subfamily J, member 5 [Source:HGNC Symbol;Acc:14993]
1	71	3	158801107	158819296	1	ENSG00000163563	MNDA	myeloid cell nuclear differentiation antigen [Source:HGNC Symbol;Acc:7183]
1	71	3	158900586	158946844	1	ENSG00000163564	PYHIN1	pyrin and HIN domain family, member 1 [Source:HGNC Symbol;Acc:28894]
1	71	3	158969758	159024945	1	ENSG00000163565	IFI16	interferon, gamma-inducible protein 16 [Source:HGNC Symbol;Acc:5395]
1	72	2	160007257	160040038	-1	ENSG00000177807	KCNJ10	potassium inwardly-rectifying channel, subfamily J, member 10 [Source:HGNC Symbol;Acc:6256]
1	72	2	160051360	160060353	1	ENSG00000162728	KCNJ9	potassium inwardly-rectifying channel, subfamily J, member 9 [Source:HGNC Symbol;Acc:6270]
1	73	2	160085549	160113381	1	ENSG00000018625	ATP1A2	ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:HGNC Symbol;Acc:800]
1	73	2	160121360	160156767	1	ENSG00000132681	ATP1A4	ATPase, Na+/K+ transporting, alpha 4 polypeptide [Source:HGNC Symbol;Acc:14073]
1	74	2	160185505	160254920	-1	ENSG00000132716	DCAF8	DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:24891]
1	74	2	160187254	160254920	-1	ENSG00000258465	DCAF8	DDB1- and CUL4-associated factor 8  [Source:UniProtKB/TrEMBL;Acc:G3V3G9]
1	75	2	160510885	160549306	-1	ENSG00000066294	CD84	CD84 molecule [Source:HGNC Symbol;Acc:1704]
1	75	2	160709037	160724611	1	ENSG00000026751	SLAMF7	SLAM family member 7 [Source:HGNC Symbol;Acc:21394]
1	76	2	160846329	160854960	-1	ENSG00000179914	ITLN1	intelectin 1 (galactofuranose binding) [Source:HGNC Symbol;Acc:18259]
1	76	2	160914815	160924589	-1	ENSG00000158764	ITLN2	intelectin 2 [Source:HGNC Symbol;Acc:20599]
1	78	5	161475220	161493803	1	ENSG00000143226	FCGR2A	Fc fragment of IgG, low affinity IIa, receptor (CD32) [Source:HGNC Symbol;Acc:3616]
1	78	5	161511549	161600917	-1	ENSG00000203747	FCGR3A	Fc fragment of IgG, low affinity IIIa, receptor (CD16a) [Source:HGNC Symbol;Acc:3619]
1	78	5	161551101	161648444	1	ENSG00000072694	FCGR2B	Fc fragment of IgG, low affinity IIb, receptor (CD32) [Source:HGNC Symbol;Acc:3618]
1	78	5	161551129	161575452	1	ENSG00000244682	FCGR2C	Fc fragment of IgG, low affinity IIc, receptor for (CD32) (gene/pseudogene) [Source:HGNC Symbol;Acc:15626]
1	78	5	161592986	161601753	-1	ENSG00000162747	FCGR3B	Fc fragment of IgG, low affinity IIIb, receptor (CD16b) [Source:HGNC Symbol;Acc:3620]
1	79	2	163038565	163046592	1	ENSG00000117152	RGS4	regulator of G-protein signaling 4 [Source:HGNC Symbol;Acc:10000]
1	79	2	163080911	163291577	-1	ENSG00000143248	RGS5	regulator of G-protein signaling 5 [Source:HGNC Symbol;Acc:10001]
1	80	2	168510003	168513235	-1	ENSG00000143185	XCL2	chemokine (C motif) ligand 2 [Source:HGNC Symbol;Acc:10646]
1	80	2	168545711	168551315	1	ENSG00000143184	XCL1	chemokine (C motif) ligand 1 [Source:HGNC Symbol;Acc:10645]
1	81	5	171060018	171086959	1	ENSG00000007933	FMO3	flavin containing monooxygenase 3 [Source:HGNC Symbol;Acc:3771]
1	81	5	171106879	171130707	1	ENSG00000117507	FMO6P	flavin containing monooxygenase 6 pseudogene [Source:HGNC Symbol;Acc:24024]
1	81	5	171154347	171181822	1	ENSG00000094963	FMO2	flavin containing monooxygenase 2 (non-functional) [Source:HGNC Symbol;Acc:3770]
1	81	5	171217638	171255117	1	ENSG00000010932	FMO1	flavin containing monooxygenase 1 [Source:HGNC Symbol;Acc:3769]
1	81	5	171283347	171311223	1	ENSG00000076258	FMO4	flavin containing monooxygenase 4 [Source:HGNC Symbol;Acc:3772]
1	82	2	175036994	175117202	1	ENSG00000120332	TNN	tenascin N [Source:HGNC Symbol;Acc:22942]
1	82	2	175284330	175712906	-1	ENSG00000116147	TNR	tenascin R [Source:HGNC Symbol;Acc:11953]
1	83	2	182567758	182573543	-1	ENSG00000143333	RGS16	regulator of G-protein signaling 16 [Source:HGNC Symbol;Acc:9997]
1	83	2	182615239	182653711	-1	ENSG00000135824	RGS8	regulator of G-protein signaling 8 [Source:HGNC Symbol;Acc:16810]
1	85	5	192127587	192154945	1	ENSG00000150681	RGS18	regulator of G-protein signaling 18 [Source:HGNC Symbol;Acc:14261]
1	85	5	192286122	192336415	1	ENSG00000253148	RGS21	regulator of G-protein signaling 21 [Source:HGNC Symbol;Acc:26839]
1	85	5	192544857	192549161	1	ENSG00000090104	RGS1	regulator of G-protein signaling 1 [Source:HGNC Symbol;Acc:9991]
1	85	5	192605275	192629390	1	ENSG00000127074	RGS13	regulator of G-protein signaling 13 [Source:HGNC Symbol;Acc:9995]
1	85	5	192778169	192781403	1	ENSG00000116741	RGS2	regulator of G-protein signaling 2, 24kDa [Source:HGNC Symbol;Acc:9998]
1	86	5	196743925	196763203	1	ENSG00000116785	CFHR3	complement factor H-related 3 [Source:HGNC Symbol;Acc:16980]
1	86	5	196788887	196801319	1	ENSG00000244414	CFHR1	complement factor H-related 1 [Source:HGNC Symbol;Acc:4888]
1	86	5	196788898	196928356	1	ENSG00000080910	CFHR2	complement factor H-related 2 [Source:HGNC Symbol;Acc:4890]
1	86	5	196819371	196888102	1	ENSG00000134365	CFHR4	complement factor H-related 4 [Source:HGNC Symbol;Acc:16979]
1	86	5	196946667	196978804	1	ENSG00000134389	CFHR5	complement factor H-related 5 [Source:HGNC Symbol;Acc:24668]
1	88	2	203148059	203155877	-1	ENSG00000133048	CHI3L1	chitinase 3-like 1 (cartilage glycoprotein-39) [Source:HGNC Symbol;Acc:1932]
1	88	2	203181955	203242769	-1	ENSG00000133063	CHIT1	chitinase 1 (chitotriosidase) [Source:HGNC Symbol;Acc:1936]
1	89	2	203309756	203320617	-1	ENSG00000122176	FMOD	fibromodulin [Source:HGNC Symbol;Acc:3774]
1	89	2	203444956	203460480	1	ENSG00000188783	PRELP	proline/arginine-rich end leucine-rich repeat protein [Source:HGNC Symbol;Acc:9357]
1	90	2	204123944	204135465	-1	ENSG00000143839	REN	renin [Source:HGNC Symbol;Acc:9958]
1	90	2	206317459	206332104	1	ENSG00000196188	CTSE	cathepsin E [Source:HGNC Symbol;Acc:2530]
1	91	2	206972215	207016324	1	ENSG00000142224	IL19	interleukin 19 [Source:HGNC Symbol;Acc:5990]
1	91	2	207038699	207042568	1	ENSG00000162891	IL20	interleukin 20 [Source:HGNC Symbol;Acc:6002]
1	92	2	220921567	220958150	1	ENSG00000117791	MARC2	mitochondrial amidoxime reducing component 2 [Source:HGNC Symbol;Acc:26064]
1	92	2	220960101	220987735	1	ENSG00000186205	MARC1	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:26189]
1	93	2	223711349	223853436	-1	ENSG00000203697	CAPN8	calpain 8 [Source:HGNC Symbol;Acc:1485]
1	93	2	223889295	223963720	1	ENSG00000162909	CAPN2	calpain 2, (m/II) large subunit [Source:HGNC Symbol;Acc:1479]
1	94	2	224544552	224567161	1	ENSG00000143771	CNIH4	cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:25013]
1	94	2	224622362	224928251	1	ENSG00000143786	CNIH3	cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:26802]
1	95	2	226073982	226099082	-1	ENSG00000243709	LEFTY1	left-right determination factor 1 [Source:HGNC Symbol;Acc:6552]
1	95	2	226124298	226129189	-1	ENSG00000143768	LEFTY2	left-right determination factor 2 [Source:HGNC Symbol;Acc:3122]
1	96	2	226249552	226259702	1	ENSG00000163041	H3F3A	H3 histone, family 3A [Source:HGNC Symbol;Acc:4764]
1	96	2	228612546	228613026	-1	ENSG00000168148	HIST3H3	histone cluster 3, H3 [Source:HGNC Symbol;Acc:4778]
1	97	2	228581374	228594541	-1	ENSG00000154370	TRIM11	tripartite motif containing 11 [Source:HGNC Symbol;Acc:16281]
1	97	2	228595641	228604562	-1	ENSG00000162931	TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:13430]
1	98	2	247263264	247267674	-1	ENSG00000188295	ZNF669	zinc finger protein 669 [Source:HGNC Symbol;Acc:25736]
1	98	2	247285277	247335318	-1	ENSG00000196418	ZNF124	zinc finger protein 124 [Source:HGNC Symbol;Acc:12907]
1	99	43	247614255	247615308	-1	ENSG00000177535	OR2B11	olfactory receptor, family 2, subfamily B, member 11 [Source:HGNC Symbol;Acc:31249]
1	99	43	247693434	247697141	-1	ENSG00000196242	OR2C3	olfactory receptor, family 2, subfamily C, member 3 [Source:HGNC Symbol;Acc:15005]
1	99	43	247751662	247752615	1	ENSG00000177489	OR2G2	olfactory receptor, family 2, subfamily G, member 2 [Source:HGNC Symbol;Acc:15007]
1	99	43	247768856	247769838	1	ENSG00000177476	OR2G3	olfactory receptor, family 2, subfamily G, member 3 [Source:HGNC Symbol;Acc:15008]
1	99	43	247835320	247836365	-1	ENSG00000197437	OR13G1	olfactory receptor, family 13, subfamily G, member 1 [Source:HGNC Symbol;Acc:14999]
1	99	43	247875045	247876105	-1	ENSG00000169214	OR6F1	olfactory receptor, family 6, subfamily F, member 1 [Source:HGNC Symbol;Acc:15027]
1	99	43	247886401	247887345	-1	ENSG00000241128	OR14A2	olfactory receptor, family 14, subfamily A, member 2 [Source:HGNC Symbol;Acc:15024]
1	99	43	247901917	247902861	1	ENSG00000153230	OR14K1	olfactory receptor, family 14, subfamily K, member 1 [Source:HGNC Symbol;Acc:15025]
1	99	43	247920676	247921982	-1	ENSG00000221888	OR1C1	olfactory receptor, family 1, subfamily C, member 1 [Source:HGNC Symbol;Acc:8182]
1	99	43	247978102	247979031	-1	ENSG00000196772	OR14A16	olfactory receptor, family 14, subfamily A, member 16 [Source:HGNC Symbol;Acc:15022]
1	99	43	248004199	248005254	-1	ENSG00000197591	OR11L1	olfactory receptor, family 11, subfamily L, member 1 [Source:HGNC Symbol;Acc:14998]
1	99	43	248031277	248060449	1	ENSG00000238243	OR2W3	olfactory receptor, family 2, subfamily W, member 3 [Source:HGNC Symbol;Acc:15021]
1	99	43	248084320	248085258	1	ENSG00000177462	OR2T8	olfactory receptor, family 2, subfamily T, member 8 [Source:HGNC Symbol;Acc:15020]
1	99	43	248097071	248098057	1	ENSG00000177275	OR2AJ1	olfactory receptor, family 2, subfamily AJ, member 1 [Source:HGNC Symbol;Acc:15001]
1	99	43	248100493	248264224	1	ENSG00000196071	OR2L13	olfactory receptor, family 2, subfamily L, member 13 [Source:HGNC Symbol;Acc:19578]
1	99	43	248112160	248113098	1	ENSG00000196936	OR2L8	olfactory receptor, family 2, subfamily L, member 8 (gene/pseudogene) [Source:HGNC Symbol;Acc:15014]
1	99	43	248128535	248129641	1	ENSG00000187080	OR2AK2	olfactory receptor, family 2, subfamily AK, member 2 [Source:HGNC Symbol;Acc:19569]
1	99	43	248185250	248186188	1	ENSG00000197454	OR2L5	olfactory receptor, family 2, subfamily L, member 5 [Source:HGNC Symbol;Acc:15011]
1	99	43	248201474	248202607	1	ENSG00000203663	OR2L2	olfactory receptor, family 2, subfamily L, member 2 [Source:HGNC Symbol;Acc:8266]
1	99	43	248223984	248224922	1	ENSG00000198128	OR2L3	olfactory receptor, family 2, subfamily L, member 3 [Source:HGNC Symbol;Acc:15009]
1	99	43	248308450	248309388	1	ENSG00000162727	OR2M5	olfactory receptor, family 2, subfamily M, member 5 [Source:HGNC Symbol;Acc:19576]
1	99	43	248343288	248344331	1	ENSG00000198601	OR2M2	olfactory receptor, family 2, subfamily M, member 2 [Source:HGNC Symbol;Acc:8268]
1	99	43	248366332	248367392	1	ENSG00000228198	OR2M3	olfactory receptor, family 2, subfamily M, member 3 [Source:HGNC Symbol;Acc:8269]
1	99	43	248402231	248403166	1	ENSG00000171180	OR2M4	olfactory receptor, family 2, subfamily M, member 4 [Source:HGNC Symbol;Acc:8270]
1	99	43	248436073	248437138	-1	ENSG00000177212	OR2T33	olfactory receptor, family 2, subfamily T, member 33 [Source:HGNC Symbol;Acc:31255]
1	99	43	248457918	248458880	-1	ENSG00000177201	OR2T12	olfactory receptor, family 2, subfamily T, member 12 [Source:HGNC Symbol;Acc:19592]
1	99	43	248486894	248487899	-1	ENSG00000177186	OR2M7	olfactory receptor, family 2, subfamily M, member 7 [Source:HGNC Symbol;Acc:19594]
1	99	43	248512077	248513015	1	ENSG00000177174	OR14C36	olfactory receptor, family 14, subfamily C, member 36 [Source:HGNC Symbol;Acc:15026]
1	99	43	248524883	248525929	1	ENSG00000196944	OR2T4	olfactory receptor, family 2, subfamily T, member 4 [Source:HGNC Symbol;Acc:15016]
1	99	43	248550910	248551836	1	ENSG00000198104	OR2T6	olfactory receptor, family 2, subfamily T, member 6 [Source:HGNC Symbol;Acc:15018]
1	99	43	248569296	248570405	1	ENSG00000175143	OR2T1	olfactory receptor, family 2, subfamily T, member 1 [Source:HGNC Symbol;Acc:8277]
1	99	43	248604508	248605434	1	ENSG00000227152	OR2T7	olfactory receptor, family 2, subfamily T, member 7 [Source:HGNC Symbol;Acc:15019]
1	99	43	248616077	248617130	1	ENSG00000196240	OR2T2	olfactory receptor, family 2, subfamily T, member 2 [Source:HGNC Symbol;Acc:14725]
1	99	43	248636627	248637634	1	ENSG00000196539	OR2T3	olfactory receptor, family 2, subfamily T, member 3 [Source:HGNC Symbol;Acc:14727]
1	99	43	248651885	248652898	1	ENSG00000203661	OR2T5	olfactory receptor, family 2, subfamily T, member 5 [Source:HGNC Symbol;Acc:15017]
1	99	43	248684916	248685964	1	ENSG00000188558	OR2G6	olfactory receptor, family 2, subfamily G, member 6 [Source:HGNC Symbol;Acc:27019]
1	99	43	248721784	248722797	-1	ENSG00000182783	OR2T29	olfactory receptor, family 2, subfamily T, member 29 [Source:HGNC Symbol;Acc:31253]
1	99	43	248737022	248738080	-1	ENSG00000183310	OR2T34	olfactory receptor, family 2, subfamily T, member 34 [Source:HGNC Symbol;Acc:31256]
1	99	43	248756052	248757100	-1	ENSG00000184022	OR2T10	olfactory receptor, family 2, subfamily T, member 10 [Source:HGNC Symbol;Acc:19573]
1	99	43	248789420	248790491	-1	ENSG00000183130	OR2T11	olfactory receptor, family 2, subfamily T, member 11 (gene/pseudogene) [Source:HGNC Symbol;Acc:19574]
1	99	43	248801588	248802559	-1	ENSG00000177151	OR2T35	olfactory receptor, family 2, subfamily T, member 35 [Source:HGNC Symbol;Acc:31257]
1	99	43	248813232	248814185	-1	ENSG00000187701	OR2T27	olfactory receptor, family 2, subfamily T, member 27 [Source:HGNC Symbol;Acc:31252]
1	99	43	248844628	248845629	-1	ENSG00000189181	OR14I1	olfactory receptor, family 14, subfamily I, member 1 [Source:HGNC Symbol;Acc:19575]
2	100	2	10443015	10567743	1	ENSG00000115756	HPCAL1	hippocalcin-like 1 [Source:HGNC Symbol;Acc:5145]
2	100	2	17720393	17838285	1	ENSG00000163032	VSNL1	visinin-like 1 [Source:HGNC Symbol;Acc:12722]
2	101	2	11052063	11054350	1	ENSG00000162975	KCNF1	potassium voltage-gated channel, subfamily F, member 1 [Source:HGNC Symbol;Acc:6246]
2	101	2	18059114	18542882	1	ENSG00000170745	KCNS3	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3 [Source:HGNC Symbol;Acc:6302]
2	102	2	18736811	18770830	-1	ENSG00000250741	NT5C1B-RDH14	NT5C1B-RDH14 readthrough [Source:HGNC Symbol;Acc:38831]
2	102	2	18737050	18770838	-1	ENSG00000185013	NT5C1B	5'-nucleotidase, cytosolic IB [Source:HGNC Symbol;Acc:17818]
2	103	2	30945637	31043408	-1	ENSG00000162949	CAPN13	calpain 13 [Source:HGNC Symbol;Acc:16663]
2	103	2	31395924	31456724	-1	ENSG00000214711	CAPN14	calpain 14 [Source:HGNC Symbol;Acc:16664]
2	104	2	45168902	45173216	1	ENSG00000138083	SIX3	SIX homeobox 3 [Source:HGNC Symbol;Acc:10889]
2	104	2	45232300	45236569	-1	ENSG00000170577	SIX2	SIX homeobox 2 [Source:HGNC Symbol;Acc:10888]
2	105	2	48756522	48826025	1	ENSG00000243244	STON1	stonin 1 [Source:HGNC Symbol;Acc:17003]
2	105	2	48757064	49003654	1	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L readthrough [Source:HGNC Symbol;Acc:30651]
2	106	2	48859428	48982880	-1	ENSG00000138039	LHCGR	luteinizing hormone/choriogonadotropin receptor [Source:HGNC Symbol;Acc:6585]
2	106	2	49189296	49381676	-1	ENSG00000170820	FSHR	follicle stimulating hormone receptor [Source:HGNC Symbol;Acc:3969]
2	107	2	53759810	54087170	-1	ENSG00000115239	GPR75-ASB3	GPR75-ASB3 readthrough [Source:HGNC Symbol;Acc:40043]
2	107	2	53897430	54087297	-1	ENSG00000270898	ASB3	Ankyrin repeat and SOCS box protein 3  [Source:UniProtKB/Swiss-Prot;Acc:Q9Y575]
2	108	2	68350068	68384692	-1	ENSG00000243667	WDR92	WD repeat domain 92 [Source:HGNC Symbol;Acc:25176]
2	108	2	68358370	68488362	-1	ENSG00000273398	RP11-474G23.1	Calcineurin subunit B type 1  [Source:UniProtKB/TrEMBL;Acc:H7BYZ3]
2	109	2	71166448	71222466	-1	ENSG00000258881	AC007040.11	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KQ87]
2	109	2	71213068	71222075	-1	ENSG00000144043	TEX261	testis expressed 261 [Source:HGNC Symbol;Acc:30712]
2	110	2	73867959	73869520	-1	ENSG00000144035	NAT8	N-acetyltransferase 8 (GCN5-related, putative) [Source:HGNC Symbol;Acc:18069]
2	110	2	73927754	73928432	-1	ENSG00000204872	AC092653.5	
2	111	2	76974845	77820445	-1	ENSG00000176204	LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:19411]
2	111	2	80515483	80531874	-1	ENSG00000162951	LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:19408]
2	112	4	79252812	79255631	1	ENSG00000143954	REG3G	regenerating islet-derived 3 gamma [Source:HGNC Symbol;Acc:29595]
2	112	4	79312156	79315145	-1	ENSG00000172023	REG1B	regenerating islet-derived 1 beta [Source:HGNC Symbol;Acc:9952]
2	112	4	79347488	79350545	1	ENSG00000115386	REG1A	regenerating islet-derived 1 alpha [Source:HGNC Symbol;Acc:9951]
2	112	4	79384132	79386879	-1	ENSG00000172016	REG3A	regenerating islet-derived 3 alpha [Source:HGNC Symbol;Acc:8601]
2	113	2	86730554	86948245	-1	ENSG00000115561	CHMP3	charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:29865]
2	113	2	86732791	86948245	-1	ENSG00000249884	RNF103-CHMP3	RNF103-CHMP3 readthrough [Source:HGNC Symbol;Acc:38847]
2	114	2	87135076	87241104	1	ENSG00000187627	RGPD1	RANBP2-like and GRIP domain containing 1 [Source:HGNC Symbol;Acc:32414]
2	114	2	88055474	88285309	-1	ENSG00000185304	RGPD2	RANBP2-like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:32415]
2	115	2	87229682	87248975	-1	ENSG00000183281	PLGLB1	plasminogen-like B1 [Source:HGNC Symbol;Acc:9072]
2	115	2	88047606	88058312	1	ENSG00000125551	PLGLB2	plasminogen-like B2 [Source:HGNC Symbol;Acc:9073]
2	117	43	87565634	87566158	1	ENSG00000233999	IGKV3OR2-268	immunoglobulin kappa variable 3/OR2-268 (non-functional) [Source:HGNC Symbol;Acc:5830]
2	117	43	89156674	89157196	-1	ENSG00000211592	IGKC	immunoglobulin kappa constant [Source:HGNC Symbol;Acc:5716]
2	117	43	89184913	89185669	1	ENSG00000211598	IGKV4-1	immunoglobulin kappa variable 4-1 [Source:HGNC Symbol;Acc:5834]
2	117	43	89196748	89197300	1	ENSG00000211599	IGKV5-2	immunoglobulin kappa variable 5-2 [Source:HGNC Symbol;Acc:5835]
2	117	43	89246819	89247475	-1	ENSG00000243466	IGKV1-5	immunoglobulin kappa variable 1-5 [Source:HGNC Symbol;Acc:5741]
